longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.22,33.82,17.0,5357.0,1332.0,3030.0,1266.0,1.9311,False,False,False,True
-122.5,37.91,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,False,False,True,False
-118.55,34.21,33.0,3910.0,838.0,2097.0,810.0,3.8247,False,False,False,False
-119.05,35.32,11.0,7035.0,1455.0,3525.0,1387.0,3.4827,True,False,False,False
-120.93,39.17,13.0,2331.0,464.0,1110.0,419.0,3.6563,True,False,False,False
-117.98,33.98,27.0,2275.0,346.0,1039.0,333.0,6.2217,False,False,False,False
-122.4,37.73,50.0,1947.0,411.0,1170.0,384.0,3.4769,False,False,True,False
-118.55,34.2,31.0,1963.0,420.0,1494.0,415.0,3.5313,False,False,False,False
-117.92,34.09,35.0,1810.0,318.0,1164.0,332.0,5.0123,False,False,False,False
-122.45,37.9,30.0,3763.0,717.0,1292.0,632.0,8.4888,False,False,True,False
-121.99,38.53,6.0,4598.0,834.0,2561.0,812.0,3.4186,True,False,False,False
-118.0,33.9,35.0,1942.0,332.0,1127.0,325.0,4.5144,False,False,False,False
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,False,False,False,False
-117.25,32.8,35.0,2281.0,506.0,1005.0,496.0,4.2296,False,False,False,True
-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1.756,False,False,True,False
-121.15,39.0,15.0,4145.0,691.0,1872.0,680.0,4.3553,True,False,False,False
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,True,False,False,False
-117.83,33.75,22.0,6433.0,1174.0,2703.0,1125.0,4.9957,False,False,False,False
-117.93,33.64,24.0,1395.0,396.0,1478.0,404.0,2.5301,False,False,False,False
-117.17,33.18,25.0,596.0,115.0,426.0,137.0,3.0221,False,False,False,False
-121.04,39.08,8.0,2870.0,526.0,1307.0,451.0,3.463,True,False,False,False
-122.43,37.71,24.0,4299.0,857.0,2249.0,788.0,4.6098,False,False,True,False
-117.85,34.13,31.0,1959.0,318.0,1021.0,303.0,4.3145,True,False,False,False
-117.99,33.79,21.0,2695.0,707.0,1888.0,683.0,3.2857,False,False,False,False
-121.78,37.22,18.0,2127.0,387.0,1547.0,402.0,5.0958,False,False,False,False
-118.24,33.89,32.0,1132.0,266.0,1211.0,279.0,2.1838,False,False,False,False
-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,False,False,False,False
-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358,False,False,False,True
-122.1,37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,False,False,True,False
-118.34,33.99,46.0,1217.0,322.0,662.0,305.0,3.1731,False,False,False,False
-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,False,False,False,True
-118.37,33.93,46.0,442.0,88.0,255.0,94.0,4.4474,False,False,False,False
-118.44,34.28,38.0,1156.0,305.0,1359.0,289.0,2.5147,False,False,False,False
-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,True,False,False,False
-116.0,32.74,26.0,1134.0,280.0,329.0,158.0,1.4338,True,False,False,False
-118.45,34.24,7.0,3299.0,794.0,2343.0,647.0,3.0865,False,False,False,False
-122.75,38.48,4.0,6487.0,1112.0,2958.0,1131.0,4.5417,False,False,False,False
-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,True,False,False,False
-118.03,33.93,22.0,3382.0,800.0,2688.0,784.0,3.875,False,False,False,False
-117.12,32.96,16.0,3050.0,559.0,1444.0,512.0,5.2463,False,False,False,False
-117.97,33.78,35.0,3148.0,597.0,2110.0,587.0,3.9479,False,False,False,False
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,True,False,False,False
-122.1,37.61,35.0,2361.0,458.0,1727.0,467.0,4.5281,False,False,True,False
-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,True,False,False,False
-118.12,34.17,52.0,1835.0,330.0,777.0,317.0,3.7159,True,False,False,False
-118.22,33.83,43.0,1426.0,272.0,871.0,276.0,3.7083,False,False,False,False
-118.28,33.99,35.0,1138.0,304.0,1128.0,311.0,1.8818,False,False,False,False
-119.46,35.86,22.0,1750.0,374.0,1113.0,338.0,1.505,True,False,False,False
-124.15,40.8,47.0,1486.0,335.0,765.0,329.0,1.755,False,False,False,True
-121.83,37.38,31.0,3633.0,843.0,2677.0,797.0,3.2222,False,False,False,False
-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,False,False,True,False
-117.17,34.49,13.0,4460.0,925.0,2225.0,840.0,2.0136,True,False,False,False
-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682,False,False,True,False
-120.55,38.07,27.0,1199.0,224.0,463.0,199.0,2.9063,True,False,False,False
-120.77,37.01,28.0,1689.0,378.0,1057.0,267.0,3.125,True,False,False,False
-118.14,33.89,37.0,1159.0,238.0,740.0,243.0,4.9107,False,False,False,False
-118.88,34.2,23.0,4862.0,597.0,1938.0,594.0,7.3409,False,False,False,False
-118.25,34.11,43.0,2222.0,635.0,1817.0,606.0,2.7466,False,False,False,False
-116.47,33.81,7.0,10105.0,2481.0,6274.0,2095.0,2.4497,True,False,False,False
-120.47,35.04,29.0,1315.0,279.0,926.0,249.0,2.9375,False,False,False,False
-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,False,False,False,False
-118.41,34.15,46.0,1628.0,259.0,500.0,258.0,6.083,False,False,False,False
-121.41,38.55,14.0,2534.0,705.0,1495.0,583.0,1.9167,True,False,False,False
-122.26,37.82,37.0,3633.0,1085.0,1838.0,980.0,2.6104,False,False,True,False
-120.98,37.68,24.0,705.0,114.0,347.0,141.0,3.1912,True,False,False,False
-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667,False,False,False,False
-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,False,False,False,False
-118.88,34.17,15.0,4260.0,328.0,1701.0,669.0,5.1033,False,False,False,False
-120.35,39.34,29.0,1986.0,474.0,337.0,100.0,4.0278,True,False,False,False
-117.14,32.93,16.0,2412.0,419.0,1612.0,422.0,4.5086,False,False,False,False
-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,True,False,False,False
-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,False,False,False,False
-118.86,34.2,32.0,2399.0,384.0,1199.0,390.0,4.125,False,False,False,False
-118.2,34.11,52.0,678.0,173.0,791.0,186.0,4.0625,False,False,False,False
-118.28,34.1,44.0,2728.0,585.0,1227.0,567.0,4.0602,False,False,False,False
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896,False,False,False,False
-120.36,36.13,29.0,1938.0,434.0,1306.0,415.0,3.0134,True,False,False,False
-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875,False,False,False,False
-117.37,34.1,10.0,3404.0,855.0,1656.0,675.0,1.6977,True,False,False,False
-117.97,34.08,8.0,2027.0,480.0,1781.0,447.0,3.0806,True,False,False,False
-121.44,38.46,10.0,4446.0,897.0,2499.0,884.0,3.5461,True,False,False,False
-118.11,34.06,18.0,2609.0,721.0,2221.0,703.0,2.3224,False,False,False,False
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,False,False,False,False
-118.25,33.93,42.0,819.0,233.0,899.0,228.0,1.1346,False,False,False,False
-121.77,38.76,32.0,1950.0,385.0,1145.0,363.0,2.8365,True,False,False,False
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,True,False,False,False
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,True,False,False,False
-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125,False,False,False,False
-118.29,33.98,48.0,1124.0,231.0,783.0,223.0,3.4444,False,False,False,False
-118.38,34.02,31.0,1893.0,450.0,819.0,426.0,4.3077,False,False,False,False
-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.253,True,False,False,False
-117.37,33.97,40.0,1166.0,250.0,976.0,244.0,1.95,True,False,False,False
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,True,False,False,False
-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596,False,False,False,False
-122.71,38.46,36.0,2175.0,516.0,1087.0,477.0,3.0444,False,False,False,False
-118.1,34.09,46.0,2822.0,525.0,1434.0,520.0,3.8906,False,False,False,False
-117.66,34.07,36.0,2072.0,408.0,964.0,395.0,2.8702,True,False,False,False
-118.38,34.05,52.0,1241.0,210.0,526.0,214.0,4.4191,False,False,False,False
-117.87,33.83,27.0,2287.0,712.0,1140.0,351.0,5.6163,False,False,False,False
-121.94,36.57,28.0,3153.0,409.0,569.0,271.0,14.4113,False,False,False,True
-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,False,False,False,False
-121.88,37.34,40.0,1547.0,625.0,1493.0,543.0,1.2887,False,False,False,False
-121.95,37.52,33.0,3994.0,764.0,2721.0,763.0,5.2308,False,False,False,False
-121.91,36.62,52.0,541.0,157.0,240.0,145.0,3.5865,False,False,False,False
-118.33,33.96,42.0,1686.0,361.0,737.0,319.0,2.3,False,False,False,False
-117.94,33.81,33.0,1891.0,334.0,932.0,343.0,4.2759,False,False,False,False
-121.81,38.58,17.0,1964.0,314.0,808.0,286.0,5.9629,True,False,False,False
-118.23,34.12,28.0,1546.0,465.0,974.0,408.0,2.2843,False,False,False,False
-120.47,37.29,16.0,749.0,222.0,1277.0,224.0,1.2054,True,False,False,False
-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,False,False,False,False
-122.36,40.57,31.0,431.0,90.0,231.0,78.0,2.184,True,False,False,False
-121.88,37.33,41.0,395.0,164.0,549.0,184.0,2.375,False,False,False,False
-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,False,False,False,False
-118.28,33.92,39.0,1274.0,282.0,975.0,277.0,1.5114,False,False,False,False
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,True,False,False,False
-118.42,34.2,24.0,3148.0,908.0,2850.0,839.0,1.9549,False,False,False,False
-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,False,False,False,True
-120.97,37.73,19.0,3725.0,543.0,1412.0,463.0,5.7476,True,False,False,False
-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,False,False,False,False
-120.32,37.91,16.0,108.0,18.0,54.0,22.0,4.375,True,False,False,False
-120.28,37.9,17.0,1047.0,212.0,530.0,196.0,2.1538,True,False,False,False
-117.7,33.64,15.0,5743.0,773.0,2380.0,773.0,8.1926,False,False,False,False
-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,False,False,True,False
-118.11,34.01,22.0,1141.0,332.0,1189.0,321.0,2.2042,False,False,False,False
-121.15,38.69,52.0,240.0,44.0,6675.0,29.0,6.1359,True,False,False,False
-122.86,38.1,44.0,2602.0,509.0,691.0,343.0,4.3125,False,False,False,True
-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,False,False,False,False
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,True,False,False,False
-118.03,33.97,39.0,2126.0,434.0,1103.0,433.0,3.2852,False,False,False,False
-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,False,False,False,False
-118.17,33.85,39.0,2247.0,526.0,1670.0,525.0,3.07,False,False,False,False
-122.28,37.84,52.0,729.0,160.0,395.0,155.0,1.6875,False,False,True,False
-117.75,34.05,46.0,1480.0,358.0,1511.0,348.0,1.9718,True,False,False,False
-117.9,33.73,31.0,1171.0,306.0,1690.0,301.0,3.2639,False,False,False,False
-118.31,33.99,49.0,857.0,196.0,694.0,228.0,2.895,False,False,False,False
-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938,True,False,False,False
-121.31,37.44,33.0,69.0,28.0,47.0,14.0,0.536,True,False,False,False
-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188,False,False,False,True
-122.01,39.74,20.0,2332.0,518.0,1856.0,495.0,2.1746,True,False,False,False
-121.88,36.96,18.0,4910.0,817.0,1971.0,773.0,5.8325,False,False,False,True
-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392,False,False,False,False
-117.96,34.0,33.0,5462.0,952.0,3527.0,914.0,4.4038,False,False,False,False
-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,True,False,False,False
-121.77,37.24,12.0,10236.0,1878.0,5674.0,1816.0,4.747,False,False,False,False
-118.0,33.89,35.0,1065.0,176.0,574.0,171.0,5.0384,False,False,False,False
-118.17,33.79,30.0,1349.0,519.0,2646.0,552.0,1.9318,False,False,False,True
-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856,False,False,False,False
-118.64,34.17,26.0,6767.0,903.0,2574.0,883.0,7.7846,False,False,False,False
-119.2,34.18,22.0,6465.0,1397.0,2694.0,1370.0,2.9832,False,False,False,True
-118.35,34.03,43.0,2122.0,524.0,1510.0,436.0,2.2273,False,False,False,False
-116.33,34.15,13.0,1808.0,411.0,735.0,320.0,1.5489,True,False,False,False
-117.99,33.88,42.0,1461.0,302.0,986.0,314.0,3.9559,False,False,False,False
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,False,False,False,False
-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006,False,False,True,False
-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,False,False,False,False
-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,False,False,False,True
-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,True,False,False,False
-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,False,False,False,False
-117.31,34.03,9.0,1199.0,187.0,629.0,207.0,5.7393,True,False,False,False
-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525,False,False,False,False
-120.94,37.59,16.0,3964.0,824.0,2622.0,766.0,2.3152,True,False,False,False
-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10.3942,False,False,True,False
-117.28,34.51,10.0,4676.0,884.0,2845.0,812.0,3.0181,True,False,False,False
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,True,False,False,False
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,False,False,False,False
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,True,False,False,False
-117.13,32.8,33.0,2731.0,456.0,1263.0,445.0,4.5568,False,False,False,True
-117.46,33.9,10.0,9738.0,2130.0,4936.0,1840.0,3.3187,True,False,False,False
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,False,False,False,False
-120.52,35.06,11.0,1317.0,234.0,655.0,243.0,4.3611,False,False,False,False
-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,False,False,False,False
-119.27,35.5,34.0,1367.0,329.0,796.0,319.0,2.8269,True,False,False,False
-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985,False,False,False,False
-119.84,36.8,19.0,3244.0,776.0,1463.0,710.0,2.0469,True,False,False,False
-120.99,37.66,30.0,1718.0,395.0,914.0,400.0,1.933,True,False,False,False
-118.02,33.73,24.0,6393.0,1141.0,2743.0,1057.0,5.1384,False,False,False,False
-121.44,38.62,37.0,3009.0,733.0,1513.0,588.0,1.4387,True,False,False,False
-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,True,False,False,False
-117.16,32.78,24.0,3566.0,765.0,1697.0,722.0,3.6375,False,False,False,True
-117.29,33.83,15.0,4173.0,804.0,2393.0,713.0,2.4662,True,False,False,False
-117.75,33.54,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,False,False,False,False
-118.14,33.78,44.0,2101.0,496.0,1038.0,500.0,3.108,False,False,False,True
-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,False,False,False,True
-121.62,36.68,43.0,2534.0,592.0,2448.0,603.0,2.4884,False,False,False,False
-118.67,34.27,15.0,3221.0,659.0,1390.0,607.0,3.5313,False,False,False,False
-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,False,False,False,False
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,False,False,False,False
-118.12,34.04,35.0,1064.0,203.0,608.0,201.0,4.0938,False,False,False,False
-122.02,36.97,39.0,2124.0,661.0,1365.0,606.0,1.6642,False,False,False,True
-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,3.5305,True,False,False,False
-121.64,36.67,28.0,256.0,66.0,214.0,60.0,3.0197,False,False,False,False
-121.06,38.25,13.0,651.0,102.0,301.0,104.0,3.6528,True,False,False,False
-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.625,False,False,False,True
-122.29,37.81,20.0,835.0,161.0,290.0,133.0,2.483,False,False,True,False
-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,False,False,False,True
-115.98,33.32,8.0,240.0,46.0,63.0,24.0,1.4688,True,False,False,False
-118.11,33.74,43.0,1222.0,303.0,565.0,309.0,4.8482,False,False,False,True
-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,False,False,False,True
-122.29,37.98,27.0,2133.0,347.0,850.0,350.0,5.1046,False,False,True,False
-122.46,37.72,47.0,1723.0,389.0,1216.0,399.0,3.3208,False,False,False,True
-118.43,34.24,35.0,1416.0,261.0,995.0,272.0,3.7143,False,False,False,False
-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,True,False,False,False
-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,False,False,True,False
-122.21,38.83,20.0,1138.0,221.0,459.0,209.0,3.1534,True,False,False,False
-118.86,36.41,20.0,2749.0,575.0,1195.0,491.0,3.0391,True,False,False,False
-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,2.6611,True,False,False,False
-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,False,False,False,False
-120.49,37.3,50.0,985.0,309.0,621.0,250.0,1.3125,True,False,False,False
-121.3,38.13,26.0,2256.0,360.0,937.0,372.0,5.0528,True,False,False,False
-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,False,False,False,False
-121.28,37.92,36.0,499.0,115.0,451.0,124.0,2.1705,True,False,False,False
-121.82,39.73,44.0,2923.0,659.0,1371.0,626.0,2.2925,True,False,False,False
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,False,False,False,False
-117.67,33.47,22.0,2728.0,616.0,1081.0,566.0,1.6393,False,False,False,False
-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099,False,False,False,False
-118.34,34.0,44.0,3183.0,513.0,1183.0,473.0,5.0407,False,False,False,False
-118.14,34.7,36.0,1205.0,317.0,678.0,290.0,2.0182,True,False,False,False
-118.19,34.14,38.0,1826.0,300.0,793.0,297.0,5.2962,False,False,False,False
-119.02,35.34,38.0,1463.0,294.0,692.0,295.0,2.3125,True,False,False,False
-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,4.3148,True,False,False,False
-117.83,34.1,18.0,11026.0,1978.0,5407.0,1923.0,4.075,True,False,False,False
-118.33,33.99,46.0,1582.0,315.0,777.0,286.0,3.2083,False,False,False,False
-117.23,34.11,33.0,2170.0,500.0,1425.0,472.0,2.0133,True,False,False,False
-122.46,38.53,32.0,1735.0,331.0,785.0,309.0,3.6641,True,False,False,False
-118.14,33.95,37.0,1462.0,243.0,600.0,236.0,5.2015,False,False,False,False
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,False,False,False,False
-119.05,35.3,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,True,False,False,False
-118.19,33.86,42.0,1999.0,431.0,1060.0,399.0,3.7031,False,False,False,False
-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,True,False,False,False
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,True,False,False,False
-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,False,False,False,False
-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,True,False,False,False
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,True,False,False,False
-118.27,34.01,43.0,1235.0,385.0,1745.0,372.0,2.0817,False,False,False,False
-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,3.4359,False,False,False,False
-122.59,38.58,18.0,3753.0,752.0,1454.0,668.0,3.7585,False,False,False,False
-118.39,33.89,40.0,826.0,143.0,389.0,147.0,7.1845,False,False,False,False
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,True,False,False,False
-118.41,34.28,32.0,2574.0,531.0,2609.0,472.0,3.7566,False,False,False,False
-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,True,False,False,False
-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375,False,False,False,False
-122.89,38.38,16.0,2017.0,369.0,931.0,336.0,5.7664,False,False,False,False
-118.33,34.11,38.0,3495.0,1100.0,1939.0,994.0,2.2148,False,False,False,False
-120.66,35.2,13.0,5138.0,713.0,1838.0,645.0,5.9676,False,False,False,True
-119.56,36.1,25.0,1093.0,262.0,893.0,252.0,2.13,True,False,False,False
-118.35,34.03,42.0,2043.0,512.0,1634.0,501.0,1.9928,False,False,False,False
-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093,False,False,False,False
-118.52,34.24,6.0,3218.0,949.0,2295.0,876.0,3.0926,False,False,False,False
-121.01,37.62,35.0,568.0,150.0,622.0,145.0,1.8167,True,False,False,False
-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,3.3936,True,False,False,False
-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,True,False,False,False
-120.63,35.13,16.0,2680.0,704.0,975.0,619.0,1.7878,False,False,False,False
-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,7.8575,False,False,False,False
-117.98,33.67,7.0,5664.0,1174.0,2493.0,1101.0,5.8252,False,False,False,False
-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,False,False,False,False
-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,False,False,False,False
-121.46,38.52,34.0,1279.0,285.0,963.0,268.0,2.71,True,False,False,False
-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,False,False,False,True
-121.81,37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288,False,False,False,False
-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,1.5394,False,False,False,True
-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,True,False,False,False
-118.12,34.08,35.0,2248.0,991.0,1762.0,622.0,3.0,False,False,False,False
-120.1,39.2,20.0,1703.0,294.0,409.0,174.0,3.087,True,False,False,False
-117.05,32.58,25.0,2185.0,370.0,1558.0,369.0,5.3072,False,False,False,True
-118.04,33.72,24.0,7141.0,1330.0,3418.0,1268.0,4.6649,False,False,False,False
-122.01,37.39,26.0,2500.0,962.0,2374.0,879.0,3.5586,False,False,False,False
-120.65,35.28,32.0,896.0,240.0,548.0,231.0,2.5455,False,False,False,True
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,False,False,False,True
-121.89,37.68,12.0,7490.0,1207.0,3329.0,1136.0,6.3373,False,False,False,False
-118.6,34.09,43.0,2228.0,438.0,960.0,395.0,7.6091,False,False,False,False
-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,3.7697,True,False,False,False
-122.01,37.98,34.0,1256.0,267.0,638.0,252.0,4.0507,False,False,True,False
-121.01,37.61,5.0,3655.0,696.0,2316.0,647.0,3.4703,True,False,False,False
-117.49,33.94,28.0,2787.0,490.0,1684.0,467.0,4.0256,True,False,False,False
-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,4.7778,True,False,False,False
-118.13,33.93,34.0,2122.0,517.0,1578.0,488.0,3.1496,False,False,False,False
-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,True,False,False,False
-122.68,38.25,29.0,1315.0,240.0,650.0,228.0,3.8269,False,False,False,False
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,True,False,False,False
-117.82,33.89,21.0,3079.0,509.0,1431.0,480.0,4.0714,False,False,False,False
-122.47,37.76,48.0,2064.0,484.0,1055.0,467.0,2.8711,False,False,True,False
-121.18,39.23,8.0,2112.0,360.0,782.0,344.0,3.7125,True,False,False,False
-117.04,32.97,13.0,6711.0,1256.0,3683.0,1220.0,4.5746,False,False,False,False
-120.46,34.64,37.0,1697.0,334.0,740.0,272.0,2.3804,False,False,False,True
-119.71,34.43,18.0,1170.0,372.0,681.0,346.0,2.1974,False,False,False,False
